date,open,high,low,close,volume
19-03-1999,3.547,3.5766,3.375,3.3766,5362679
22-03-1999,3.3297,3.4125,3.2625,3.3,3299200
23-03-1999,3.2157,3.2469,2.95,2.9844,5608400
24-03-1999,2.9297,3.1,2.85,3.0922,5771900
25-03-1999,3.2235,3.5,3.2047,3.4969,8047400
26-03-1999,3.5001,3.6938,3.4344,3.4766,12460379
29-03-1999,3.7499,3.7874,3.7,3.7406,9443874
30-03-1999,3.8,4.2375,3.7883,4.1172,13088700
31-03-1999,4.2813,4.45,4.1282,4.3047,11047100
01-04-1999,4.4844,4.5032,4.1875,4.275,5786600
05-04-1999,4.3157,4.6875,4.2938,4.6625,7958400
06-04-1999,4.6125,4.8938,4.4875,4.5719,7265900
07-04-1999,4.6657,4.6828,4.2813,4.3953,6582700
08-04-1999,4.3703,4.6032,4.15,4.475,5743900
09-04-1999,4.4532,4.65,4.3938,4.5719,3419500
12-04-1999,4.4031,4.7062,4.4,4.6109,4284553
13-04-1999,4.6688,4.8,4.4563,4.4594,4019400
14-04-1999,4.55,4.6125,4.1657,4.2,4976400
15-04-1999,4.1469,4.2626,3.775,4.1813,8249299
16-04-1999,4.5969,4.7875,4.5172,4.75,15825099
19-04-1999,4.7249,4.7249,3.875,3.9734,14184021
20-04-1999,3.9328,4.3578,3.8375,4.3,10002500
21-04-1999,4.3094,4.5501,4.225,4.4813,5541062
22-04-1999,4.6078,4.7751,4.4485,4.7516,6269166
23-04-1999,4.8219,5.4124,4.7937,5.2531,15856449
26-04-1999,5.225,5.3969,5.1,5.1797,6992500
27-04-1999,5.425,5.5313,5.05,5.1469,8947700
28-04-1999,5,5.05,4.5594,4.8375,9736900
29-04-1999,4.311,4.5438,4.125,4.2063,21104450
30-04-1999,4.4251,4.5001,4.125,4.3016,8888303
03-05-1999,4.1718,4.1765,3.7531,3.7734,13093026
04-05-1999,3.8157,4.0125,3.5125,3.575,10848200
05-05-1999,3.5969,3.7063,3.3469,3.6625,13854499
06-05-1999,3.7,3.775,3.3938,3.4344,9142200
07-05-1999,3.5188,3.6,3.275,3.4094,8327000
10-05-1999,3.4157,3.675,3.35,3.6719,7120300
11-05-1999,3.7672,3.8469,3.6,3.7094,6970700
12-05-1999,3.7015,3.7156,3.525,3.5734,3663649
13-05-1999,3.6094,3.6969,3.4,3.4,5749500
14-05-1999,3.3282,3.3688,3.2453,3.3094,5633400
17-05-1999,3.25,3.4499,3.0375,3.4406,10428948
18-05-1999,3.4109,3.4374,3.2734,3.3156,6203806
19-05-1999,3.3485,3.4907,3.3375,3.4891,6309690
20-05-1999,3.4188,3.45,3.2625,3.2703,3446500
21-05-1999,3.2688,3.3001,3.1438,3.2141,4002562
24-05-1999,3.2157,3.2344,2.9,2.9375,7126900
25-05-1999,2.9313,3.0282,2.7844,2.7891,7755239
26-05-1999,2.8297,3.0468,2.6125,3.0234,10578625
27-05-1999,2.9907,3.0141,2.85,2.8641,6786818
28-05-1999,2.8907,3.0095,2.8,2.9688,4840181
01-06-1999,2.7875,2.875,2.6246,2.6453,10037400
02-06-1999,2.6187,2.8749,2.4281,2.8031,18452870
03-06-1999,2.8485,2.8626,2.6125,2.6266,8655965
04-06-1999,2.6406,2.7499,2.5406,2.7109,9744720
07-06-1999,2.7141,2.9969,2.7,2.9344,8450700
08-06-1999,3.0001,3.0345,2.7594,2.7891,6922324
09-06-1999,2.8485,2.8625,2.7438,2.85,4452100
10-06-1999,2.7969,2.9531,2.7531,2.8984,6355190
11-06-1999,2.8782,2.925,2.6188,2.6453,6943300
14-06-1999,2.5985,2.6125,2.2438,2.3,10382300
15-06-1999,2.3063,2.4938,2.2657,2.4125,9154700
16-06-1999,2.5328,2.825,2.525,2.7922,10853600
17-06-1999,2.7906,2.9781,2.7406,2.8234,9520531
18-06-1999,2.7985,2.8625,2.7375,2.7828,3986000
21-06-1999,2.8391,3.0891,2.7938,3.0875,8113600
22-06-1999,3.0797,3.2375,2.9125,2.9375,8364700
23-06-1999,2.8891,3.0329,2.8032,2.9438,8215039
24-06-1999,2.9531,2.9702,2.825,2.8406,4177526
25-06-1999,2.911,2.9375,2.7032,2.7547,4875900
28-06-1999,2.775,2.7969,2.561,2.7672,8435900
29-06-1999,2.7563,2.9563,2.7188,2.9016,7824135
30-06-1999,2.9125,3.2312,2.875,3.1281,8452965
01-07-1999,3.1313,3.1625,2.95,3.0594,7191400
02-07-1999,3.0813,3.1501,3.0188,3.1016,3604258
06-07-1999,3.2,3.3328,3.1375,3.1719,7443100
07-07-1999,3.1532,3.1875,3,3.0469,4994000
08-07-1999,3.1407,3.1875,3.0328,3.1344,5312200
09-07-1999,3.1532,3.1938,3.1016,3.1375,2790900
12-07-1999,3.125,3.1375,2.9,2.9344,5326600
13-07-1999,2.9062,3.1796,2.875,3.1531,10226538
14-07-1999,3.1844,3.375,3.1453,3.375,9701800
15-07-1999,3.375,3.5376,3.3344,3.4891,11381663
16-07-1999,3.4687,3.5624,3.4031,3.4406,5148625
19-07-1999,3.4,3.4157,3.2875,3.2922,4719200
20-07-1999,3.2281,3.2343,3.0015,3.0031,8610757
21-07-1999,3.025,3.2062,3.0062,3.1359,8567063
22-07-1999,2.911,2.9282,2.6188,2.6797,28744000
23-07-1999,2.7453,2.8688,2.5797,2.8641,15036761
26-07-1999,2.7609,2.8874,2.625,2.6484,15313511
27-07-1999,2.725,2.7594,2.5032,2.525,11884900
28-07-1999,2.5496,2.6532,2.4907,2.6438,12891544
29-07-1999,2.5595,2.6095,2.5,2.5391,9373684
30-07-1999,2.5532,2.5688,2.4375,2.5016,6028620
02-08-1999,2.4594,2.5532,2.3485,2.35,8483900
03-08-1999,2.425,2.425,2.2407,2.3719,14569499
04-08-1999,2.3437,2.4093,2.2,2.2109,11205446
05-08-1999,2.1891,2.4501,2.05,2.4313,18758886
06-08-1999,2.4157,2.4876,2.2313,2.2391,10609637
09-08-1999,2.2875,2.2875,2.1141,2.1375,6520700
10-08-1999,2.1344,2.3047,2.05,2.275,11597000
11-08-1999,2.3093,2.3812,2.1297,2.2734,12826218
12-08-1999,2.275,2.3938,2.2344,2.2938,6570543
13-08-1999,2.375,2.4359,2.3531,2.4359,5392289
16-08-1999,2.4563,2.5219,2.3875,2.4578,6376600
17-08-1999,2.5125,2.7376,2.4969,2.7313,11834616
18-08-1999,2.8781,2.9374,2.8125,2.8281,14207448
19-08-1999,2.7687,2.7796,2.6281,2.6531,9142328
20-08-1999,2.6562,2.839,2.6281,2.8359,7140474
23-08-1999,2.8985,3.0125,2.8938,2.9594,9603000
24-08-1999,2.9,3.1376,2.8985,3.0016,12505208
25-08-1999,3.0703,3.325,3.0375,3.3219,10470700
26-08-1999,3.3251,3.3891,3.1875,3.2141,9622250
27-08-1999,3.2625,3.2633,3.125,3.2125,6461400
30-08-1999,3.1891,3.2501,2.9469,2.9813,9247355
31-08-1999,2.9594,3.1172,2.8047,3.1094,16396199
01-09-1999,3.1751,3.1751,2.9375,2.9766,10980984
02-09-1999,2.875,3.0968,2.8687,3.0031,16853259
03-09-1999,3.1813,3.2,3.0313,3.1219,16445629
07-09-1999,3.1907,3.2188,3.1063,3.1469,9012071
08-09-1999,3.1,3.1625,3.0469,3.0719,6976457
09-09-1999,3.175,3.2219,3.1188,3.1813,9183344
10-09-1999,3.2969,3.4,3.2438,3.325,12420900
13-09-1999,3.2812,3.3,3.125,3.1656,7746639
14-09-1999,3.1375,3.3219,3.1375,3.3,8782800
15-09-1999,3.3875,3.3968,3.25,3.2781,7817240
16-09-1999,3.2469,3.2906,3.1375,3.2625,7058900
17-09-1999,3.2812,3.3,3.1375,3.1906,7238543
20-09-1999,3.1844,3.25,3.1344,3.1375,5957100
21-09-1999,3.0813,3.1969,3.05,3.1125,8232400
22-09-1999,3.1438,3.325,3.0344,3.3,10037500
23-09-1999,3.35,3.4375,3.0617,3.1125,14436699
24-09-1999,3.1,3.3,3.075,3.25,10972500
27-09-1999,3.3093,3.3937,3.0937,3.1281,14382984
28-09-1999,3.125,3.3251,3.0563,3.2938,15769039
29-09-1999,3.325,4.25,3.2875,4.0375,79374397
30-09-1999,3.9906,4.075,3.8125,3.9969,31048096
01-10-1999,3.85,3.9625,3.8328,3.8625,10430300
04-10-1999,3.9718,3.9875,3.7875,3.8531,9757337
05-10-1999,3.8563,3.9875,3.7375,3.9219,16420204
06-10-1999,3.9781,4.1813,3.975,4.1219,15532294
07-10-1999,4.2812,4.5,4.175,4.3656,24609259
08-10-1999,4.3438,4.475,4.2219,4.4625,11458700
11-10-1999,4.4563,4.4688,4.3375,4.4188,6692476
12-10-1999,4.3844,4.425,4.2438,4.2469,7231442
13-10-1999,4.125,4.25,3.9781,3.9969,11561872
14-10-1999,4.025,4.1688,3.9219,3.9797,12713032
15-10-1999,3.7937,3.8531,3.6969,3.7531,12185819
18-10-1999,3.7531,3.825,3.5531,3.7031,10793727
19-10-1999,3.8813,3.9126,3.7813,3.8313,7780101
20-10-1999,3.9156,4.0313,3.8172,4.025,7735500
21-10-1999,3.8969,4.1406,3.8531,4.0375,8961000
22-10-1999,4.0719,4.1813,3.9,3.9313,7304893
25-10-1999,3.95,4.15,3.8969,4.1375,7180900
26-10-1999,4.1563,4.2156,4.0063,4.0625,7706000
27-10-1999,3.9688,3.9688,3.7406,3.7969,12766184
28-10-1999,3.475,3.6563,3.2938,3.55,35716398
29-10-1999,3.6376,3.6407,3.4625,3.5313,9685837
01-11-1999,3.4032,3.5938,3.3157,3.4563,12824085
02-11-1999,3.4875,3.5,3.2531,3.3219,13239599
03-11-1999,3.4093,3.425,3.25,3.2906,10771018
04-11-1999,3.3593,3.3593,3.05,3.1531,16758166
05-11-1999,3.2375,3.275,3.1125,3.2469,11091385
08-11-1999,3.2406,4,3.175,3.9,32332998
09-11-1999,3.6,4.1531,3.5,3.5406,26507412
10-11-1999,3.5781,3.75,3.5063,3.6,11506600
11-11-1999,3.7375,3.8313,3.5688,3.65,9284500
12-11-1999,3.6875,3.75,3.5406,3.7469,10319369
15-11-1999,3.7813,3.8,3.6656,3.675,6436200
16-11-1999,3.7125,3.9813,3.6875,3.9469,15237696
17-11-1999,3.8969,4,3.7719,3.825,6657100
18-11-1999,3.8375,3.9094,3.7625,3.8969,5809937
19-11-1999,3.8938,3.9063,3.8031,3.8969,5760537
22-11-1999,3.8938,4.125,3.8,4.025,10741100
23-11-1999,4.0188,4.2813,3.8125,4.0875,18331900
24-11-1999,4.2125,4.3875,4.1625,4.3625,14481099
26-11-1999,4.5532,4.7563,4.525,4.6563,11487723
29-11-1999,4.775,4.8438,4.5063,4.5219,18029599
30-11-1999,4.4133,4.4437,4.1906,4.2531,13427121
01-12-1999,4.3625,4.3938,4.0984,4.25,10660100
02-12-1999,4.3,4.5656,4.2812,4.4531,9538346
03-12-1999,4.625,4.6687,4.3031,4.3281,11148835
06-12-1999,4.3438,4.4938,4.2344,4.3875,9196500
07-12-1999,4.4,4.4,4.2187,4.3031,6726261
08-12-1999,4.3406,4.65,4.3,4.4281,12865127
09-12-1999,4.775,5.6501,4.6719,5.1813,41352898
10-12-1999,5.5969,5.6,5.2219,5.3344,14921769
13-12-1999,5.3313,5.3313,5.075,5.125,8652500
14-12-1999,5.1876,5.2001,4.6782,4.7813,10104406
15-12-1999,4.6438,4.9719,4.55,4.825,10129800
16-12-1999,4.9126,4.9376,4.675,4.7438,7002474
17-12-1999,4.8593,4.8812,4.6906,4.7031,5951468
20-12-1999,4.8875,5.0625,4.7531,4.85,10553700
21-12-1999,4.8282,5.0219,4.775,4.9938,9505895
22-12-1999,5.0282,5.0282,4.775,4.8844,5919930
23-12-1999,4.9,4.95,4.4531,4.5,12912400
27-12-1999,4.3876,4.4126,4,4.0563,16519701
28-12-1999,4.1531,4.325,4.0781,4.1156,10303937
29-12-1999,4.1719,4.2688,4.1313,4.175,5912700
30-12-1999,4.2312,4.2562,3.925,3.9531,9254941
31-12-1999,3.9657,3.9688,3.8,3.8063,7270695
03-01-2000,4.075,4.4782,3.9524,4.4688,16125479
04-01-2000,4.2688,4.575,4.0875,4.0969,17475706
05-01-2000,3.525,3.7563,3.4,3.4875,38451101
06-01-2000,3.5656,3.6343,3.2,3.2781,18747056
07-01-2000,3.35,3.525,3.3094,3.4781,10503224
10-01-2000,3.6282,3.6313,3.2781,3.4594,14757306
11-01-2000,3.3438,3.5,3.25,3.3375,10505700
12-01-2000,3.3937,3.4,3.15,3.1781,10804815
13-01-2000,3.2469,3.3594,3.1563,3.2969,10448079
14-01-2000,3.3375,3.4313,3.2,3.2125,6852500
18-01-2000,3.1719,3.2594,3.15,3.2063,5382484
19-01-2000,3.2062,3.375,3.15,3.3406,8243938
20-01-2000,3.3469,3.35,3.1969,3.2375,5977100
21-01-2000,3.2312,3.2312,3,3.1031,11458508
24-01-2000,3.3782,3.6688,3.375,3.5063,29154114
25-01-2000,3.5,3.5625,3.3,3.4625,9433200
26-01-2000,3.4312,3.5,3.2375,3.2406,6556949
27-01-2000,3.2594,3.3875,3.2313,3.3469,6783651
28-01-2000,3.25,3.3219,3,3.0844,13780511
31-01-2000,3.0187,3.2375,2.9219,3.2281,10697517
01-02-2000,3.375,3.5313,3.2188,3.3719,13404099
02-02-2000,3.3969,3.6125,3.3875,3.4719,13584597
03-02-2000,4.0563,4.2969,3.8688,4.2094,43739458
04-02-2000,4.1375,4.1375,3.8937,3.9281,11022730
07-02-2000,3.8094,3.8438,3.6563,3.75,10127900
08-02-2000,3.7,4.2001,3.6719,4.1563,19469834
09-02-2000,4.0273,4.1867,4.0008,4.0125,9579800
10-02-2000,3.925,3.9938,3.775,3.8094,9976465
11-02-2000,3.8563,3.9563,3.775,3.8094,8308854
14-02-2000,3.7844,3.7875,3.6781,3.7219,5169735
15-02-2000,3.6719,3.8093,3.5312,3.6906,6422456
16-02-2000,3.6375,3.6719,3.5313,3.5344,4259830
17-02-2000,3.5625,3.5656,3.4,3.45,6129600
18-02-2000,3.4219,3.45,3.1938,3.2375,8723400
22-02-2000,3.2468,3.325,3.1531,3.1781,5683955
23-02-2000,3.2438,3.5875,3.2344,3.5219,8441060
24-02-2000,3.5282,3.5688,3.2813,3.4219,5869743
25-02-2000,3.3719,3.4688,3.2594,3.4563,4869470
28-02-2000,3.3281,3.3594,3.2063,3.2875,5057300
29-02-2000,3.3,3.4485,3.2938,3.4438,7146404
01-03-2000,3.3813,3.4251,3.25,3.2938,5576185
02-03-2000,3.2468,3.25,3.1094,3.1281,7979936
03-03-2000,3.1625,3.2375,3.1031,3.125,6059200
06-03-2000,3.1438,3.3625,3.1406,3.1969,7664860
07-03-2000,3.2438,3.2906,3.1063,3.175,4177900
08-03-2000,3.1625,3.2376,3.0282,3.1813,5938193
09-03-2000,3.15,3.45,3.1094,3.4406,8312240
10-03-2000,3.3626,3.4266,3.25,3.3438,3713455
13-03-2000,3.2,3.3312,3.15,3.2656,5634057
14-03-2000,3.3032,3.3469,3.1688,3.2813,4805173
15-03-2000,3.2375,3.2563,3.1,3.1875,6081300
16-03-2000,3.1125,3.3188,3,3.3125,9702200
17-03-2000,3.3031,3.3187,3.225,3.2406,5297259
20-03-2000,3.175,3.225,3.1188,3.2094,5811645
21-03-2000,3.2563,3.6501,3.1125,3.6188,17081037
22-03-2000,3.5438,3.7,3.4625,3.5344,11564382
23-03-2000,3.475,3.5469,3.375,3.3844,5442140
24-03-2000,3.7313,3.7625,3.5656,3.6344,9745767
27-03-2000,3.6125,3.7563,3.5875,3.6563,4747565
28-03-2000,3.6188,3.6376,3.4735,3.5063,5197274
29-03-2000,3.475,3.4938,3.25,3.3125,5879300
30-03-2000,3.225,3.3688,3.2,3.325,5033400
31-03-2000,3.3375,3.3563,3.15,3.35,5115400
03-04-2000,3.2718,3.2843,3.1,3.1781,4860562
04-04-2000,3.1438,3.2719,2.7875,3.1969,14316312
05-04-2000,3.0875,3.2469,3.025,3.1094,4898339
06-04-2000,3.1719,3.275,3.0938,3.2125,6030600
07-04-2000,3.2562,3.4312,3.2062,3.3781,6051655
10-04-2000,3.3626,3.4219,3.1625,3.1688,4519971
11-04-2000,3.125,3.3001,3.0625,3.1688,4705974
12-04-2000,3.2001,3.2188,2.8125,2.8188,8695354
13-04-2000,2.8938,2.9375,2.3969,2.4,10677200
14-04-2000,2.3938,2.6188,2.0407,2.3438,20064229
17-04-2000,2.2625,2.6,2.2312,2.3531,12179170
18-04-2000,2.3813,2.8125,2.3563,2.7469,10737098
19-04-2000,2.7657,2.7657,2.5844,2.6719,5373150
20-04-2000,2.6688,2.6844,2.4938,2.6188,4925294
24-04-2000,2.4687,2.5781,2.2437,2.4906,6693233
25-04-2000,2.5906,2.7063,2.5125,2.6219,7144068
26-04-2000,2.6656,2.8719,2.6227,2.675,11966900
27-04-2000,2.4657,2.7626,2.425,2.6438,11264213
28-04-2000,2.7,2.7813,2.6563,2.7594,6825762
01-05-2000,2.8,3.0157,2.7625,2.9969,8578271
02-05-2000,2.9594,3.0001,2.7938,2.8063,7427732
03-05-2000,2.7626,2.8282,2.65,2.7063,5424900
04-05-2000,2.7125,2.825,2.6562,2.7531,4725157
05-05-2000,2.7313,2.9313,2.7063,2.925,4060900
08-05-2000,2.8406,2.9625,2.7719,2.8008,3949428
09-05-2000,2.825,2.8875,2.65,2.8125,4551800
10-05-2000,2.7265,2.7687,2.45,2.6656,8710718
11-05-2000,2.6969,2.7876,2.5469,2.7438,5580602
12-05-2000,2.7344,2.825,2.6563,2.6875,3969600
15-05-2000,2.6812,2.825,2.5437,2.8031,4125363
16-05-2000,2.8562,2.9937,2.8,2.9531,6430645
17-05-2000,2.8594,3.1188,2.85,3.05,6998300
18-05-2000,3.0188,3.0438,2.7563,2.7688,4724785
19-05-2000,2.7313,2.7876,2.6125,2.6313,4610488
22-05-2000,2.6501,2.6563,2.3438,2.5938,8273659
23-05-2000,2.525,2.5938,2.325,2.3344,5836662
24-05-2000,2.3219,2.4875,2.0219,2.4281,11664580
25-05-2000,2.475,2.5,2.275,2.275,4919100
26-05-2000,2.3125,2.3875,2.2,2.325,3599800
30-05-2000,2.3656,2.5938,2.3656,2.5875,5613000
31-05-2000,2.5375,2.6125,2.4062,2.4156,6881529
01-06-2000,2.4438,2.5563,2.3188,2.5094,7622276
02-06-2000,2.6188,2.9063,2.6125,2.8938,8320744
05-06-2000,2.7516,2.8125,2.625,2.725,6810900
06-06-2000,2.7,2.7281,2.5125,2.5281,4852352
07-06-2000,2.5937,2.6093,2.5062,2.5906,3840863
08-06-2000,2.6282,2.6719,2.5813,2.5938,3039859
09-06-2000,2.5969,2.6625,2.5938,2.6094,1922018
12-06-2000,2.6094,2.6094,2.35,2.4219,3985041
13-06-2000,2.4094,2.475,2.3125,2.45,4787300
14-06-2000,2.4657,2.4938,2.3,2.3219,5020454
15-06-2000,2.35,2.3968,2.2656,2.3156,3553862
16-06-2000,2.3625,2.3719,2.2688,2.3,3070900
19-06-2000,2.275,2.2937,2.175,2.2656,5151143
20-06-2000,2.2938,2.4313,2.2563,2.3063,6198934
21-06-2000,2.2719,2.3468,2.2531,2.3031,3572961
22-06-2000,2.3094,2.3219,2.0813,2.1,10515200
23-06-2000,1.8313,1.8501,1.6235,1.6938,51815228
26-06-2000,1.7657,1.7664,1.6406,1.6969,21192113
27-06-2000,1.6875,1.925,1.675,1.825,17633900
28-06-2000,1.8438,1.9969,1.8063,1.8938,14870091
29-06-2000,1.8563,1.9251,1.8063,1.8563,8985842
30-06-2000,1.85,1.8625,1.775,1.8156,6414312
03-07-2000,1.8344,1.875,1.825,1.85,1762400
05-07-2000,1.85,1.925,1.8188,1.825,4213000
06-07-2000,1.8437,1.8687,1.7375,1.8031,6766406
07-07-2000,1.8063,1.8501,1.7625,1.8063,3868207
10-07-2000,1.8187,1.8187,1.75,1.7531,4240239
11-07-2000,1.7594,1.7626,1.6313,1.6563,9868398
12-07-2000,1.7718,1.8062,1.7125,1.7531,11264339
13-07-2000,1.7813,1.8,1.7438,1.75,8594800
14-07-2000,1.8188,2.1602,1.8156,2.125,22432699
17-07-2000,2.1438,2.1969,2.0125,2.0563,6528859
18-07-2000,2.0063,2.1813,1.975,2.0875,7957500
19-07-2000,2.0751,2.0782,1.95,2.0438,4741916
20-07-2000,2.0468,2.1687,1.975,2.0156,6945514
21-07-2000,2.0219,2.1251,2.0219,2.0563,4713015
24-07-2000,2.0531,2.0688,1.9031,1.9375,5778100
25-07-2000,1.8375,1.9376,1.6625,1.8813,27744639
26-07-2000,1.7531,1.8359,1.7031,1.8031,15451885
27-07-2000,1.5719,1.6001,1.4875,1.5688,23577450
28-07-2000,1.5719,1.6063,1.45,1.5,12444200
31-07-2000,1.5032,1.5126,1.3938,1.5063,9478714
01-08-2000,1.5313,1.6125,1.5125,1.5125,8140800
02-08-2000,1.5125,1.6,1.5109,1.5406,4951920
03-08-2000,1.4719,1.5875,1.4656,1.575,5143700
04-08-2000,1.5969,1.7094,1.575,1.625,4870700
07-08-2000,1.6,1.7125,1.5812,1.6906,4401735
08-08-2000,1.6625,1.6688,1.6219,1.6469,5050677
09-08-2000,1.6188,1.6188,1.5188,1.5438,8871887
10-08-2000,1.575,1.5875,1.4875,1.5219,6072200
11-08-2000,1.525,1.7,1.5156,1.6844,9110035
14-08-2000,1.675,1.7594,1.6344,1.7438,6216378
15-08-2000,1.7312,1.9156,1.7187,1.8781,8495987
16-08-2000,1.8782,1.9938,1.8766,1.9313,9641949
17-08-2000,1.9,1.9531,1.8438,1.9125,4973700
18-08-2000,1.9625,2.0063,1.9469,1.95,7366300
21-08-2000,1.9547,1.9938,1.825,1.875,4038500
22-08-2000,1.9063,1.9094,1.8031,1.825,3507100
23-08-2000,1.8187,1.975,1.75,1.9406,4720239
24-08-2000,1.9782,2.0251,1.9407,1.9688,4719620
25-08-2000,1.9563,2.0032,1.9281,1.9969,2708034
28-08-2000,1.9407,2.1251,1.9282,1.9563,9178134
29-08-2000,1.975,2.0438,1.9438,1.9813,4516914
30-08-2000,2.1188,2.1985,2.1,2.1469,12919250
31-08-2000,2.1563,2.1594,2.0719,2.075,4613200
01-09-2000,2.1063,2.125,2.05,2.075,3345700
05-09-2000,2.0469,2.3157,2.0125,2.2844,10162611
06-09-2000,2.3626,2.4813,2.2844,2.2938,14240609
07-09-2000,2.3406,2.35,2.15,2.175,7406700
08-09-2000,2.2032,2.25,2.125,2.1469,5084159
11-09-2000,2.1313,2.261,2.1094,2.1188,5446728
12-09-2000,2.1688,2.2094,2.1125,2.1344,3821145
13-09-2000,2.0656,2.1563,2.05,2.1219,4073348
14-09-2000,2.2094,2.3001,2.1875,2.2438,6957755
15-09-2000,2.2688,2.2719,2.1438,2.1813,6179742
18-09-2000,2.175,2.2312,2.0937,2.1406,4444448
19-09-2000,2.1031,2.1375,1.9563,2.0375,7267600
20-09-2000,2.0219,2.025,1.8688,1.875,9742400
21-09-2000,1.8719,2.025,1.8625,2.0031,7415307
22-09-2000,1.9188,2.1063,1.9156,2.0719,5995972
25-09-2000,2.061,2.1282,2,2.0188,5460035
26-09-2000,2.0313,2.0563,1.9781,1.9875,4260400
27-09-2000,1.9344,1.9813,1.775,1.8938,10030465
28-09-2000,1.8656,2.0125,1.8563,2,5855500
29-09-2000,1.95,2.0625,1.8813,1.9219,6516685
02-10-2000,1.9094,1.9219,1.7625,1.7938,5477753
03-10-2000,1.8375,1.8625,1.75,1.7531,5378523
04-10-2000,1.6719,1.8531,1.625,1.8,7840000
05-10-2000,1.7593,1.8312,1.6,1.6781,6965196
06-10-2000,1.625,1.6625,1.5094,1.5781,8869859
09-10-2000,1.5125,1.5281,1.3687,1.5031,12726588
10-10-2000,1.4875,1.636,1.4438,1.5219,7256619
11-10-2000,1.3968,1.5125,1.3812,1.3906,7886058
12-10-2000,1.4188,1.4407,1.2313,1.2563,8027219
13-10-2000,1.2125,1.4438,1.175,1.4219,7628534
16-10-2000,1.4062,1.4156,1.2062,1.2156,7145853
17-10-2000,1.2438,1.2594,1.0438,1.0969,15138444
18-10-2000,0.9938,1.2688,0.9688,1.2563,18782847
19-10-2000,1.3281,1.4063,1.2094,1.3875,10868000
20-10-2000,1.3844,1.5625,1.3562,1.5406,11618511
23-10-2000,1.4844,1.5188,1.3813,1.5,10195000
24-10-2000,1.4937,1.6937,1.4406,1.4781,13267675
25-10-2000,1.7001,1.8251,1.5875,1.5938,28559998
26-10-2000,1.6094,1.8751,1.55,1.8438,17818182
27-10-2000,1.6969,1.8751,1.6938,1.7813,12366747
30-10-2000,1.6532,1.7188,1.5133,1.6438,12508780
31-10-2000,1.6344,1.8438,1.6032,1.8313,9917371
01-11-2000,1.7907,2.0001,1.7844,1.8688,11098997
02-11-2000,1.9031,1.9938,1.875,1.9875,6988900
03-11-2000,1.95,2.0437,1.8437,1.8781,5960221
06-11-2000,1.9281,1.9312,1.7375,1.8281,6443612
07-11-2000,1.825,1.9719,1.7781,1.8469,5495674
08-11-2000,1.8001,1.8501,1.6625,1.6938,5831972
09-11-2000,1.6344,1.65,1.4938,1.5625,7169100
10-11-2000,1.5375,1.5937,1.5,1.5031,5253913
13-11-2000,1.4406,1.5054,1.3719,1.3906,8377249
14-11-2000,1.4375,1.4938,1.2875,1.4469,7835535
15-11-2000,1.4313,1.5406,1.4219,1.475,5260900
16-11-2000,1.4343,1.525,1.3875,1.3906,4132626
17-11-2000,1.4,1.4813,1.3438,1.3719,4996091
20-11-2000,1.3,1.3968,1.25,1.2906,6435975
21-11-2000,1.3313,1.3438,1.1813,1.2125,6195000
22-11-2000,1.1938,1.375,1.1063,1.2594,11876936
24-11-2000,1.3211,1.4563,1.3031,1.4469,7639032
27-11-2000,1.4875,1.5375,1.35,1.4,6410000
28-11-2000,1.3,1.3094,1.2313,1.2516,11327417
29-11-2000,1.2563,1.375,1.2125,1.3469,11457713
30-11-2000,1.2375,1.3094,1.1438,1.2344,13122466
01-12-2000,1.2469,1.3376,1.15,1.2313,7756515
04-12-2000,1.2594,1.3593,1.1625,1.3281,8254645
05-12-2000,1.3563,1.3813,1.2375,1.2688,9963692
06-12-2000,1.2344,1.3001,1.1813,1.1813,8826173
07-12-2000,1.1532,1.1719,1.0063,1.0688,10645898
08-12-2000,1.1656,1.2344,1.0625,1.1719,12966876
11-12-2000,1.1437,1.3062,1.0875,1.2656,10900885
12-12-2000,1.225,1.3751,1.2157,1.2938,7306882
13-12-2000,1.3281,1.3313,1.175,1.1875,6281400
14-12-2000,1.2032,1.2344,1.1297,1.1344,7015755
15-12-2000,1.1125,1.2126,1.1,1.1438,8449769
18-12-2000,1.0376,1.0594,0.9469,0.9938,16032806
19-12-2000,1.0156,1.0438,0.8688,0.9125,13216900
20-12-2000,0.8094,0.8938,0.7813,0.8344,22050859
21-12-2000,0.8188,0.8875,0.7438,0.7594,8846891
22-12-2000,0.7656,0.8273,0.7625,0.7781,9385798
26-12-2000,0.8156,0.925,0.8125,0.8469,9010266
27-12-2000,0.8,0.8719,0.7782,0.8438,6597491
28-12-2000,0.8313,0.9126,0.8313,0.8688,8455187
29-12-2000,0.8375,0.8562,0.75,0.7781,9846583
02-01-2001,0.7907,0.8001,0.6813,0.6938,9198463
03-01-2001,0.6812,0.8937,0.6781,0.8781,14679081
04-01-2001,0.85,0.8781,0.7719,0.775,10616400
05-01-2001,0.775,0.7937,0.6781,0.7281,8797198
08-01-2001,0.7219,0.7782,0.6875,0.7469,9566320
09-01-2001,0.7282,0.8313,0.7094,0.8188,23448832
10-01-2001,0.7922,0.85,0.7781,0.825,10986900
11-01-2001,0.7875,0.8656,0.7813,0.85,12755200
12-01-2001,0.8672,0.925,0.8563,0.8844,8433138
16-01-2001,0.9156,0.9187,0.8625,0.9031,6015033
17-01-2001,0.9438,0.9782,0.8875,0.9188,9165699
